order_item_id,order_id,product_id,quantity,unit_price
7007,8690,259,2,14972.68
7008,6086,173,4,45421.88
7009,5219,120,2,42741.05
7010,7783,248,2,29112.46
7011,1260,7,3,33627.25
7012,7935,57,4,4468.26
7013,893,236,5,4018.37
7014,2899,166,4,21951.86
7015,6115,262,5,23825.31
7016,1656,235,5,5741.54
7017,2659,127,1,57796.05
7018,3036,297,5,6080.72
7019,4226,27,3,17208.91
7020,616,280,2,45554.27
7021,5353,296,2,8967.41
7022,6869,75,5,41073.22
7023,6287,245,1,22621.87
7024,1390,277,3,47206.05
7025,4787,182,4,5023.35
7026,3909,70,2,25053.72
7027,4947,39,2,38562.37
7028,1487,216,2,40558.12
7029,619,46,3,43463.52
7030,5690,144,3,36981.76
7031,524,270,1,27078.98
7032,7616,143,4,39359.32
7033,2691,239,2,10785.0
7034,8589,128,4,44278.3
7035,4939,156,2,332.99
7036,3064,230,2,51770.71
7037,3189,104,5,36770.58
7038,4192,288,5,44769.31
7039,3473,231,1,22273.67
7040,7566,101,1,34126.82
7041,1767,31,2,36260.83
7042,1518,7,1,33627.25
7043,7096,71,3,24990.33
7044,7707,134,3,48040.39
7045,4790,132,3,10298.46
7046,8529,32,4,25015.0
7047,2953,194,2,22730.08
7048,8216,142,4,8391.14
7049,697,1,3,31120.3
7050,5967,102,5,34264.15
7051,6145,151,3,29813.2
7052,1537,280,1,45554.27
7053,8387,242,3,56080.34
7054,8179,120,4,42741.05
7055,6117,141,1,11295.4
7056,8724,299,3,12751.23
7057,127,36,1,21209.68
7058,2358,143,3,39359.32
7059,3055,114,3,48969.61
7060,5591,196,3,45536.49
7061,6883,84,1,39008.83
7062,4567,194,5,22730.08
7063,675,176,3,8055.34
7064,1014,5,4,5872.52
7065,5509,275,5,21575.3
7066,7410,270,2,27078.98
7067,4368,84,4,39008.83
7068,103,267,3,44042.64
7069,2311,9,4,13201.39
7070,3919,188,5,21946.97
7071,4771,186,1,52248.71
7072,5766,18,4,49328.94
7073,7002,85,5,32079.16
7074,2600,256,5,10362.09
7075,5369,265,2,32937.05
7076,6443,112,4,1277.1
7077,48,71,4,24990.33
7078,3335,149,5,44497.19
7079,5537,29,1,47549.52
7080,5518,207,1,16173.49
7081,5727,108,5,42701.94
7082,7525,252,2,49362.17
7083,1915,266,1,20581.96
7084,5708,114,2,48969.61
7085,4667,123,1,9737.55
7086,4504,78,5,34920.85
7087,8917,13,1,10970.08
7088,5169,95,3,50917.35
7089,573,106,1,32441.89
7090,1532,38,3,6437.09
7091,7740,293,2,9827.68
7092,5971,141,5,11295.4
7093,1037,260,3,19576.52
7094,1422,77,5,9498.37
7095,5482,174,4,31885.49
7096,2517,41,3,26159.39
7097,2697,215,1,39321.82
7098,1959,233,3,23869.09
7099,2100,34,5,39477.09
7100,8376,34,5,39477.09
7101,44,50,3,672.56
7102,4909,43,5,37918.14
7103,2790,63,5,42294.73
7104,7510,28,3,3118.64
7105,5781,92,3,55814.62
7106,4039,31,3,36260.83
7107,6124,71,1,24990.33
7108,5355,94,1,12613.03
7109,2917,60,1,28336.73
7110,7061,152,3,50000.33
7111,2738,294,2,38226.27
7112,2968,23,2,6354.17
7113,1841,152,4,50000.33
7114,5634,299,4,12751.23
7115,3474,273,1,41092.27
7116,2028,84,4,39008.83
7117,8796,121,4,27330.49
7118,1978,37,4,49593.1
7119,6427,200,1,41731.23
7120,4040,22,2,202.65
7121,7668,234,2,45121.33
7122,8900,215,5,39321.82
7123,3617,204,3,44300.99
7124,5318,107,4,7269.77
7125,2879,195,4,48432.64
7126,710,220,4,10954.5
7127,4769,174,3,31885.49
7128,1439,86,1,39790.59
7129,3455,286,3,17563.23
7130,6483,33,1,27989.81
7131,1628,259,1,14972.68
7132,530,265,2,32937.05
7133,2637,92,1,55814.62
7134,6122,140,4,12078.16
7135,2908,279,2,14117.88
7136,4962,219,5,61911.87
7137,5415,204,2,44300.99
7138,4502,242,1,56080.34
7139,1593,175,2,30653.66
7140,1854,245,4,22621.87
7141,184,20,2,37320.91
7142,7513,136,3,35114.72
7143,2656,196,2,45536.49
7144,4993,231,4,22273.67
7145,449,158,2,16331.96
7146,1683,274,5,24087.35
7147,3434,288,5,44769.31
7148,7926,94,3,12613.03
7149,7457,142,1,8391.14
7150,7734,209,4,40501.29
7151,5501,124,4,34782.83
7152,4965,10,1,35044.37
7153,8043,117,2,56981.53
7154,5813,255,2,45714.89
7155,2115,20,2,37320.91
7156,3834,178,2,21463.95
7157,3284,212,4,19946.95
7158,4303,33,3,27989.81
7159,5352,264,2,50430.88
7160,929,137,2,19274.9
7161,3926,156,3,332.99
7162,6190,267,1,44042.64
7163,6432,13,1,10970.08
7164,2082,37,2,49593.1
7165,3355,291,5,39982.62
7166,7836,126,5,9076.48
7167,806,74,4,27457.59
7168,8726,105,1,58190.51
7169,1507,116,4,34133.09
7170,4253,249,1,17639.04
7171,944,254,1,8156.82
7172,1281,106,3,32441.89
7173,8255,60,1,28336.73
7174,218,234,5,45121.33
7175,2943,279,1,14117.88
7176,3290,122,4,31733.36
7177,8481,131,4,17807.72
7178,5463,72,2,38766.17
7179,675,16,3,29553.2
7180,8026,12,2,8420.54
7181,7429,114,1,48969.61
7182,2348,227,2,8722.38
7183,6703,181,2,38918.0
7184,5241,179,1,37353.14
7185,4339,92,5,55814.62
7186,6860,154,3,59282.13
7187,135,151,2,29813.2
7188,5545,69,4,42541.0
7189,3812,163,2,61542.07
7190,5936,63,4,42294.73
7191,8504,216,3,40558.12
7192,5180,64,1,12375.29
7193,5666,81,1,11917.65
7194,8378,66,1,46618.94
7195,7288,236,5,4018.37
7196,7873,202,3,3239.21
7197,328,207,5,16173.49
7198,880,135,2,33626.91
7199,8991,179,3,37353.14
7200,6974,100,1,38514.93
7201,1813,235,4,5741.54
7202,3408,182,1,5023.35
7203,8458,115,2,50074.55
7204,6641,176,3,8055.34
7205,2692,65,2,21666.18
7206,1275,158,4,16331.96
7207,133,184,3,29620.2
7208,5218,55,4,29530.16
7209,1798,104,3,36770.58
7210,4838,33,2,27989.81
7211,4530,142,5,8391.14
7212,1138,274,5,24087.35
7213,3333,165,2,48697.29
7214,5311,202,1,3239.21
7215,360,292,1,42630.27
7216,5300,97,2,22842.95
7217,4326,70,1,25053.72
7218,1237,187,1,38366.03
7219,335,192,4,20705.21
7220,1254,78,2,34920.85
7221,1498,256,3,10362.09
7222,8933,136,1,35114.72
7223,4947,148,4,22817.06
7224,7227,117,3,56981.53
7225,8052,176,1,8055.34
7226,1249,52,2,50436.72
7227,276,205,4,4390.08
7228,1198,272,3,47527.04
7229,7702,98,1,7955.4
7230,6749,196,2,45536.49
7231,5954,119,4,53650.05
7232,2564,283,1,44359.4
7233,2923,245,5,22621.87
7234,4087,37,3,49593.1
7235,270,255,2,45714.89
7236,7075,151,5,29813.2
7237,8658,46,2,43463.52
7238,1822,14,1,34182.93
7239,2631,79,1,37354.41
7240,2542,246,1,45837.56
7241,4248,42,3,15440.94
7242,8847,153,4,20485.98
7243,4092,266,5,20581.96
7244,5735,119,3,53650.05
7245,8223,225,3,48013.68
7246,7488,1,3,31120.3
7247,4913,26,2,29810.33
7248,4542,195,4,48432.64
7249,5761,271,4,19429.66
7250,8031,227,3,8722.38
7251,2100,18,2,49328.94
7252,5887,168,3,50437.77
7253,3127,5,4,5872.52
7254,4073,259,5,14972.68
7255,4933,57,3,4468.26
7256,7995,199,5,7484.1
7257,1001,57,4,4468.26
7258,2440,41,4,26159.39
7259,6741,69,1,42541.0
7260,7244,25,2,36960.02
7261,7909,261,5,1687.23
7262,6443,80,5,34745.44
7263,8514,232,4,395.26
7264,3452,271,5,19429.66
7265,8949,66,3,46618.94
7266,4578,269,4,22906.5
7267,4317,175,2,30653.66
7268,5026,251,3,29682.43
7269,2662,285,5,2044.46
7270,2931,66,4,46618.94
7271,5429,248,3,29112.46
7272,728,271,4,19429.66
7273,3590,135,5,33626.91
7274,8852,2,4,1877.68
7275,4476,101,5,34126.82
7276,7410,63,1,42294.73
7277,3534,227,4,8722.38
7278,2849,279,3,14117.88
7279,2274,117,4,56981.53
7280,7051,46,4,43463.52
7281,5737,206,4,18500.18
7282,5920,141,5,11295.4
7283,1284,266,1,20581.96
7284,7140,262,4,23825.31
7285,1461,135,4,33626.91
7286,7701,33,2,27989.81
7287,8739,196,3,45536.49
7288,4805,115,3,50074.55
7289,1908,98,1,7955.4
7290,1395,7,1,33627.25
7291,8193,21,1,39695.36
7292,5676,102,1,34264.15
7293,4088,72,5,38766.17
7294,1214,214,3,37588.43
7295,8160,117,4,56981.53
7296,4411,299,3,12751.23
7297,5857,130,2,22301.23
7298,294,75,2,41073.22
7299,3849,287,4,42069.13
7300,2341,33,2,27989.81
7301,6766,38,2,6437.09
7302,6858,6,3,53260.3
7303,8842,85,3,32079.16
7304,4805,46,2,43463.52
7305,8542,115,1,50074.55
7306,8539,245,1,22621.87
7307,3226,110,2,18912.97
7308,3955,247,3,40870.53
7309,118,263,3,755.45
7310,377,255,4,45714.89
7311,6859,85,3,32079.16
7312,8903,102,5,34264.15
7313,130,45,3,45315.74
7314,7400,150,4,50769.08
7315,6725,157,3,54516.78
7316,8477,140,2,12078.16
7317,6998,69,2,42541.0
7318,2604,32,5,25015.0
7319,1485,105,2,58190.51
7320,2698,217,2,35429.68
7321,4465,131,2,17807.72
7322,2183,149,3,44497.19
7323,3821,155,4,44198.92
7324,1199,180,4,18251.89
7325,7887,283,2,44359.4
7326,8455,175,3,30653.66
7327,2678,222,1,24752.26
7328,579,297,1,6080.72
7329,8671,177,1,5095.85
7330,1043,52,3,50436.72
7331,2753,183,1,5615.28
7332,7934,279,3,14117.88
7333,4112,129,2,20552.57
7334,7154,117,1,56981.53
7335,4718,98,1,7955.4
7336,3485,13,2,10970.08
7337,819,260,2,19576.52
7338,737,214,2,37588.43
7339,1560,262,2,23825.31
7340,515,226,5,21263.8
7341,289,65,3,21666.18
7342,4753,1,5,31120.3
7343,8430,221,3,22217.38
7344,3353,39,1,38562.37
7345,7142,111,2,34503.51
7346,2581,298,2,44362.23
7347,6665,221,3,22217.38
7348,1997,155,1,44198.92
7349,3445,203,5,39717.64
7350,5126,257,2,15383.71
7351,726,99,2,30565.96
7352,7377,279,4,14117.88
7353,6491,285,3,2044.46
7354,7568,253,5,38152.42
7355,426,292,2,42630.27
7356,2162,59,2,17582.25
7357,1555,107,5,7269.77
7358,487,17,4,37431.18
7359,4539,265,4,32937.05
7360,6025,211,5,17304.89
7361,3237,231,2,22273.67
7362,8933,215,4,39321.82
7363,4095,69,2,42541.0
7364,4270,233,4,23869.09
7365,1132,188,1,21946.97
7366,5420,59,5,17582.25
7367,8987,155,2,44198.92
7368,3240,103,1,30679.89
7369,8598,298,5,44362.23
7370,3703,108,5,42701.94
7371,3603,115,4,50074.55
7372,8377,75,4,41073.22
7373,7949,27,3,17208.91
7374,3078,40,4,30556.86
7375,550,232,5,395.26
7376,2793,239,2,10785.0
7377,5219,59,5,17582.25
7378,7213,220,5,10954.5
7379,2666,251,4,29682.43
7380,8663,19,5,10903.32
7381,6922,254,3,8156.82
7382,5349,106,2,32441.89
7383,3633,77,3,9498.37
7384,8484,125,4,7386.64
7385,8885,50,2,672.56
7386,1541,88,4,45819.2
7387,7705,35,2,14955.6
7388,2891,256,5,10362.09
7389,3937,262,2,23825.31
7390,5467,272,3,47527.04
7391,230,278,5,20136.62
7392,6793,273,4,41092.27
7393,5686,232,1,395.26
7394,3364,166,3,21951.86
7395,6725,188,5,21946.97
7396,6086,276,5,39206.68
7397,1029,186,2,52248.71
7398,3736,292,2,42630.27
7399,3889,41,4,26159.39
7400,112,161,4,51331.75
7401,5565,259,1,14972.68
7402,3316,284,2,29230.28
7403,7195,247,3,40870.53
7404,4377,237,1,41107.7
7405,7624,203,4,39717.64
7406,6954,206,1,18500.18
7407,7943,56,3,33213.65
7408,1175,111,3,34503.51
7409,3394,37,4,49593.1
7410,8730,260,1,19576.52
7411,8261,1,4,31120.3
7412,514,24,4,2956.74
7413,3593,84,5,39008.83
7414,587,283,4,44359.4
7415,2212,32,2,25015.0
7416,4125,147,3,21887.9
7417,6375,13,2,10970.08
7418,4644,100,3,38514.93
7419,4668,128,2,44278.3
7420,2433,108,3,42701.94
7421,8911,216,1,40558.12
7422,522,262,4,23825.31
7423,7131,95,5,50917.35
7424,8597,45,2,45315.74
7425,6203,18,3,49328.94
7426,5763,244,2,46796.76
7427,1004,60,2,28336.73
7428,5088,138,4,31967.69
7429,5631,41,2,26159.39
7430,7020,188,1,21946.97
7431,6347,4,3,10147.08
7432,270,178,4,21463.95
7433,7668,38,3,6437.09
7434,4542,164,4,15659.8
7435,5174,33,2,27989.81
7436,5966,226,1,21263.8
7437,7440,153,2,20485.98
7438,438,77,1,9498.37
7439,213,92,3,55814.62
7440,295,184,2,29620.2
7441,4128,292,2,42630.27
7442,6418,172,1,46642.32
7443,8536,105,1,58190.51
7444,786,69,2,42541.0
7445,5382,136,1,35114.72
7446,4455,133,5,9015.34
7447,8334,52,3,50436.72
7448,6034,106,2,32441.89
7449,6879,158,5,16331.96
7450,8025,8,5,28214.67
7451,1619,293,5,9827.68
7452,5889,286,5,17563.23
7453,1927,32,2,25015.0
7454,116,244,5,46796.76
7455,3614,274,2,24087.35
7456,1803,282,1,34387.39
7457,5652,124,1,34782.83
7458,5114,8,5,28214.67
7459,8628,161,5,51331.75
7460,932,185,1,5724.2
7461,8115,79,2,37354.41
7462,8513,167,4,3828.0
7463,4130,2,3,1877.68
7464,4732,250,2,46158.53
7465,3229,102,3,34264.15
7466,6287,23,5,6354.17
7467,295,76,2,40122.11
7468,6550,213,1,52260.7
7469,8770,80,2,34745.44
7470,3281,226,2,21263.8
7471,4343,46,5,43463.52
7472,6615,134,5,48040.39
7473,1778,128,5,44278.3
7474,8443,13,5,10970.08
7475,8224,173,3,45421.88
7476,1926,214,2,37588.43
7477,7449,101,5,34126.82
7478,8271,182,4,5023.35
7479,3056,77,5,9498.37
7480,3847,122,2,31733.36
7481,6038,82,2,26910.25
7482,8935,135,3,33626.91
7483,6998,39,5,38562.37
7484,6155,158,3,16331.96
7485,8593,249,2,17639.04
7486,3950,128,1,44278.3
7487,3021,60,3,28336.73
7488,2019,108,1,42701.94
7489,2107,131,1,17807.72
7490,8524,73,2,20804.57
7491,4150,129,5,20552.57
7492,7720,255,5,45714.89
7493,1834,144,3,36981.76
7494,2061,194,1,22730.08
7495,4509,265,4,32937.05
7496,381,100,5,38514.93
7497,7051,1,4,31120.3
7498,5667,202,4,3239.21
7499,6977,261,3,1687.23
7500,3085,143,3,39359.32
7501,1687,170,4,51011.38
7502,2331,144,2,36981.76
7503,385,122,5,31733.36
7504,5945,136,5,35114.72
7505,3977,74,5,27457.59
7506,6235,132,4,10298.46
7507,6262,259,1,14972.68
7508,4018,273,2,41092.27
7509,7054,42,3,15440.94
7510,4797,222,1,24752.26
7511,8649,4,1,10147.08
7512,4414,56,3,33213.65
7513,3503,13,3,10970.08
7514,6879,266,3,20581.96
7515,5888,79,5,37354.41
7516,6859,298,1,44362.23
7517,3594,54,5,35431.72
7518,5414,93,3,1227.02
7519,8071,107,3,7269.77
7520,2493,192,4,20705.21
7521,3857,23,1,6354.17
7522,7099,285,5,2044.46
7523,4158,282,4,34387.39
7524,7365,228,5,38763.43
7525,4860,189,3,17077.98
7526,3678,101,2,34126.82
7527,8815,212,1,19946.95
7528,7544,34,4,39477.09
7529,4834,181,5,38918.0
7530,6994,191,5,39203.86
7531,7572,162,3,10996.88
7532,4819,203,4,39717.64
7533,4580,248,4,29112.46
7534,5063,266,5,20581.96
7535,6076,138,5,31967.69
7536,3841,299,3,12751.23
7537,2048,178,5,21463.95
7538,1506,191,3,39203.86
7539,2146,228,4,38763.43
7540,8283,63,1,42294.73
7541,4808,30,4,35179.48
7542,2521,68,4,46612.18
7543,7327,209,4,40501.29
7544,6231,11,4,42790.14
7545,5427,137,1,19274.9
7546,2909,25,2,36960.02
7547,5852,252,3,49362.17
7548,8801,269,1,22906.5
7549,1168,268,2,2221.88
7550,266,103,2,30679.89
7551,4469,185,4,5724.2
7552,1904,35,3,14955.6
7553,4057,242,1,56080.34
7554,2274,206,2,18500.18
7555,2549,237,3,41107.7
7556,6386,59,4,17582.25
7557,5687,289,4,22706.28
7558,6542,120,4,42741.05
7559,8071,255,5,45714.89
7560,2529,164,1,15659.8
7561,6884,109,2,34769.51
7562,210,59,3,17582.25
7563,2784,114,4,48969.61
7564,4917,270,5,27078.98
7565,7360,22,1,202.65
7566,6722,175,5,30653.66
7567,4328,103,3,30679.89
7568,898,29,2,47549.52
7569,8709,254,2,8156.82
7570,7985,218,5,25576.08
7571,6279,6,2,53260.3
7572,27,67,4,46319.27
7573,101,48,3,22969.7
7574,1239,68,3,46612.18
7575,4602,197,2,40801.51
7576,8513,219,1,61911.87
7577,3491,166,3,21951.86
7578,7205,182,3,5023.35
7579,7312,234,3,45121.33
7580,1693,181,5,38918.0
7581,8394,285,5,2044.46
7582,5328,197,1,40801.51
7583,6559,216,5,40558.12
7584,4952,56,2,33213.65
7585,4179,138,3,31967.69
7586,5229,216,4,40558.12
7587,1300,18,5,49328.94
7588,8343,167,1,3828.0
7589,8530,252,2,49362.17
7590,620,114,5,48969.61
7591,6086,299,5,12751.23
7592,4455,128,5,44278.3
7593,3486,110,4,18912.97
7594,4703,223,3,33348.07
7595,5473,128,1,44278.3
7596,5364,208,2,52949.87
7597,7219,276,3,39206.68
7598,8127,80,1,34745.44
7599,8278,58,5,34093.87
7600,7156,288,4,44769.31
7601,2229,247,1,40870.53
7602,6127,78,5,34920.85
7603,7488,287,3,42069.13
7604,6741,113,3,12503.8
7605,326,25,2,36960.02
7606,3681,95,5,50917.35
7607,8518,16,3,29553.2
7608,6299,221,1,22217.38
7609,4844,124,1,34782.83
7610,5434,156,3,332.99
7611,4649,244,4,46796.76
7612,8562,127,1,57796.05
7613,5927,70,5,25053.72
7614,4833,262,5,23825.31
7615,4443,293,4,9827.68
7616,4620,289,3,22706.28
7617,7221,83,3,2654.59
7618,4762,175,5,30653.66
7619,1267,235,4,5741.54
7620,702,273,5,41092.27
7621,911,54,3,35431.72
7622,7360,212,4,19946.95
7623,1847,289,3,22706.28
7624,6514,82,3,26910.25
7625,4970,57,2,4468.26
7626,1681,99,3,30565.96
7627,1253,130,1,22301.23
7628,5053,148,4,22817.06
7629,6034,125,5,7386.64
7630,4903,160,4,3706.59
7631,4018,114,2,48969.61
7632,6328,190,3,41292.92
7633,6642,158,4,16331.96
7634,4954,240,4,20940.67
7635,398,6,2,53260.3
7636,8666,84,2,39008.83
7637,5920,12,4,8420.54
7638,7687,209,1,40501.29
7639,7448,203,5,39717.64
7640,8819,132,4,10298.46
7641,6949,144,1,36981.76
7642,7882,289,3,22706.28
7643,6705,18,2,49328.94
7644,276,78,3,34920.85
7645,1351,239,4,10785.0
7646,1686,65,3,21666.18
7647,8793,78,2,34920.85
7648,3529,247,3,40870.53
7649,4571,36,4,21209.68
7650,4261,94,1,12613.03
7651,1132,220,4,10954.5
7652,5972,73,3,20804.57
7653,948,57,1,4468.26
7654,1881,287,4,42069.13
7655,8428,77,1,9498.37
7656,4902,101,4,34126.82
7657,3212,168,2,50437.77
7658,2634,194,5,22730.08
7659,7731,199,4,7484.1
7660,2290,267,3,44042.64
7661,3388,19,5,10903.32
7662,4803,197,5,40801.51
7663,5788,167,1,3828.0
7664,8077,118,1,4468.27
7665,714,106,4,32441.89
7666,8244,227,5,8722.38
7667,6829,244,4,46796.76
7668,1973,204,1,44300.99
7669,3518,202,4,3239.21
7670,5788,250,2,46158.53
7671,6128,146,2,44061.28
7672,5541,88,3,45819.2
7673,2896,291,3,39982.62
7674,1300,244,4,46796.76
7675,1830,69,3,42541.0
7676,7121,248,5,29112.46
7677,6616,30,5,35179.48
7678,3755,191,1,39203.86
7679,5603,298,5,44362.23
7680,4683,78,2,34920.85
7681,6048,84,2,39008.83
7682,2412,275,4,21575.3
7683,8637,101,5,34126.82
7684,2716,172,1,46642.32
7685,26,236,1,4018.37
7686,5857,223,3,33348.07
7687,2653,289,5,22706.28
7688,3317,258,3,37919.4
7689,7911,285,4,2044.46
7690,7193,64,2,12375.29
7691,3615,31,2,36260.83
7692,3578,279,5,14117.88
7693,3192,39,5,38562.37
7694,3223,12,3,8420.54
7695,6495,124,2,34782.83
7696,1655,154,5,59282.13
7697,7708,9,5,13201.39
7698,3130,146,2,44061.28
7699,1520,11,5,42790.14
7700,878,68,1,46612.18
7701,2814,52,4,50436.72
7702,8672,190,1,41292.92
7703,4698,249,5,17639.04
7704,2317,168,3,50437.77
7705,6735,270,3,27078.98
7706,322,109,3,34769.51
7707,8724,221,2,22217.38
7708,6955,100,2,38514.93
7709,3186,192,4,20705.21
7710,4972,70,5,25053.72
7711,4973,7,4,33627.25
7712,4120,122,5,31733.36
7713,41,156,1,332.99
7714,1725,14,1,34182.93
7715,8158,10,5,35044.37
7716,3803,128,4,44278.3
7717,8074,148,3,22817.06
7718,7464,143,3,39359.32
7719,8741,1,2,31120.3
7720,3709,294,3,38226.27
7721,6195,172,1,46642.32
7722,225,72,5,38766.17
7723,3741,225,4,48013.68
7724,8763,6,5,53260.3
7725,3167,246,2,45837.56
7726,942,19,5,10903.32
7727,8278,250,4,46158.53
7728,640,206,3,18500.18
7729,6424,150,2,50769.08
7730,669,83,5,2654.59
7731,3581,230,3,51770.71
7732,3398,265,4,32937.05
7733,6629,174,2,31885.49
7734,4106,271,4,19429.66
7735,7156,207,1,16173.49
7736,2492,70,4,25053.72
7737,556,295,5,53762.08
7738,6572,263,4,755.45
7739,3628,131,2,17807.72
7740,5353,258,2,37919.4
7741,404,25,4,36960.02
7742,6618,51,4,19130.17
7743,4829,246,2,45837.56
7744,4626,76,3,40122.11
7745,5762,154,3,59282.13
7746,8476,268,1,2221.88
7747,4479,245,4,22621.87
7748,1819,213,5,52260.7
7749,1672,52,2,50436.72
7750,4823,200,2,41731.23
7751,5722,281,4,6882.15
7752,7234,261,2,1687.23
7753,766,270,5,27078.98
7754,7683,76,5,40122.11
7755,1112,71,4,24990.33
7756,579,139,3,4361.32
7757,6479,118,5,4468.27
7758,8512,117,2,56981.53
7759,2224,217,1,35429.68
7760,5840,89,4,15984.91
7761,4900,224,3,19882.36
7762,563,109,4,34769.51
7763,4896,266,2,20581.96
7764,5819,96,3,42524.25
7765,5212,258,3,37919.4
7766,4388,138,3,31967.69
7767,5454,265,4,32937.05
7768,7114,233,2,23869.09
7769,3617,125,5,7386.64
7770,6333,108,4,42701.94
7771,7649,62,5,7999.94
7772,4546,184,5,29620.2
7773,5690,144,3,36981.76
7774,2098,159,1,42493.61
7775,1799,187,2,38366.03
7776,2575,68,4,46612.18
7777,894,268,1,2221.88
7778,7445,297,2,6080.72
7779,5234,67,1,46319.27
7780,5698,148,5,22817.06
7781,2671,197,4,40801.51
7782,5651,118,1,4468.27
7783,7491,45,1,45315.74
7784,2667,235,4,5741.54
7785,2118,90,5,8058.36
7786,7290,191,3,39203.86
7787,7049,253,1,38152.42
7788,5118,265,5,32937.05
7789,8513,63,4,42294.73
7790,8326,88,4,45819.2
7791,410,22,1,202.65
7792,310,262,3,23825.31
7793,4557,249,4,17639.04
7794,3143,136,2,35114.72
7795,3304,192,3,20705.21
7796,7583,13,5,10970.08
7797,8617,228,2,38763.43
7798,2336,68,4,46612.18
7799,3431,230,2,51770.71
7800,8144,134,3,48040.39
7801,6890,86,4,39790.59
7802,5514,170,2,51011.38
7803,5130,273,1,41092.27
7804,7911,137,4,19274.9
7805,4265,287,1,42069.13
7806,7362,153,2,20485.98
7807,1375,1,3,31120.3
7808,1418,38,4,6437.09
7809,1820,255,4,45714.89
7810,2727,88,3,45819.2
7811,8608,212,5,19946.95
7812,3391,119,1,53650.05
7813,1849,111,1,34503.51
7814,4875,26,3,29810.33
7815,8069,15,5,4652.69
7816,2447,293,1,9827.68
7817,4332,141,1,11295.4
7818,1170,146,5,44061.28
7819,5314,262,3,23825.31
7820,7759,154,1,59282.13
7821,5619,67,4,46319.27
7822,3115,122,1,31733.36
7823,8368,277,4,47206.05
7824,4493,144,4,36981.76
7825,1576,9,1,13201.39
7826,1187,81,1,11917.65
7827,7040,99,3,30565.96
7828,7255,286,1,17563.23
7829,3103,246,2,45837.56
7830,1930,9,3,13201.39
7831,8809,124,5,34782.83
7832,1546,184,1,29620.2
7833,1609,15,2,4652.69
7834,7829,110,3,18912.97
7835,1687,100,5,38514.93
7836,7409,185,4,5724.2
7837,1510,9,5,13201.39
7838,7622,190,5,41292.92
7839,631,155,1,44198.92
7840,8559,45,5,45315.74
7841,4704,189,5,17077.98
7842,6045,281,1,6882.15
7843,1816,227,2,8722.38
7844,2564,104,3,36770.58
7845,3082,114,4,48969.61
7846,8410,241,2,20277.26
7847,8888,182,2,5023.35
7848,6757,295,5,53762.08
7849,8105,298,5,44362.23
7850,7665,176,3,8055.34
7851,1942,281,1,6882.15
7852,292,205,5,4390.08
7853,8714,241,4,20277.26
7854,7606,189,2,17077.98
7855,3833,157,3,54516.78
7856,3663,63,1,42294.73
7857,6080,262,5,23825.31
7858,7698,219,4,61911.87
7859,2382,254,5,8156.82
7860,7846,25,5,36960.02
7861,8099,10,5,35044.37
7862,6537,289,1,22706.28
7863,8821,291,5,39982.62
7864,6071,199,4,7484.1
7865,5068,279,4,14117.88
7866,1089,41,1,26159.39
7867,1927,287,5,42069.13
7868,5779,61,1,40184.75
7869,3817,10,5,35044.37
7870,5344,247,3,40870.53
7871,1317,298,5,44362.23
7872,3180,18,5,49328.94
7873,3065,288,1,44769.31
7874,5702,88,3,45819.2
7875,7872,226,5,21263.8
7876,4690,87,3,8648.63
7877,285,212,4,19946.95
7878,2507,287,5,42069.13
7879,5468,232,4,395.26
7880,5420,277,5,47206.05
7881,2061,235,1,5741.54
7882,7600,276,3,39206.68
7883,3368,289,1,22706.28
7884,809,24,2,2956.74
7885,2029,162,3,10996.88
7886,4393,51,3,19130.17
7887,1794,189,3,17077.98
7888,5441,217,4,35429.68
7889,1696,17,3,37431.18
7890,3549,273,3,41092.27
7891,4912,264,2,50430.88
7892,7109,172,5,46642.32
7893,8659,70,1,25053.72
7894,7777,139,3,4361.32
7895,3570,282,2,34387.39
7896,697,260,5,19576.52
7897,2475,240,4,20940.67
7898,3479,206,5,18500.18
7899,2773,170,2,51011.38
7900,6924,258,5,37919.4
7901,6295,202,3,3239.21
7902,5873,122,5,31733.36
7903,6050,3,3,41103.34
7904,6145,49,5,25641.62
7905,858,109,2,34769.51
7906,3177,32,4,25015.0
7907,7660,136,2,35114.72
7908,5834,149,4,44497.19
7909,4292,296,3,8967.41
7910,4153,298,5,44362.23
7911,1692,143,1,39359.32
7912,228,198,1,37882.84
7913,7039,48,4,22969.7
7914,8437,110,3,18912.97
7915,6275,81,4,11917.65
7916,4787,239,5,10785.0
7917,3881,90,3,8058.36
7918,326,101,2,34126.82
7919,5364,181,2,38918.0
7920,6404,59,3,17582.25
7921,2500,246,5,45837.56
7922,1596,240,1,20940.67
7923,3493,97,2,22842.95
7924,5032,71,2,24990.33
7925,4775,229,3,16381.21
7926,4531,196,2,45536.49
7927,3861,207,2,16173.49
7928,1273,118,4,4468.27
7929,7363,269,3,22906.5
7930,7234,42,4,15440.94
7931,572,266,3,20581.96
7932,1986,80,4,34745.44
7933,6030,11,4,42790.14
7934,6322,46,3,43463.52
7935,8942,201,3,46768.05
7936,4708,256,3,10362.09
7937,2385,34,3,39477.09
7938,8427,37,1,49593.1
7939,1498,123,5,9737.55
7940,7385,7,5,33627.25
7941,4802,96,4,42524.25
7942,7679,285,3,2044.46
7943,2543,45,4,45315.74
7944,6026,13,2,10970.08
7945,6428,152,1,50000.33
