order_id,customer_id,order_status,payment_method
4454,4948,Canceled,Loyalty Points
4455,3321,In Transit,Cash on Delivery
4456,4151,Delivered,Loyalty Points
4457,3808,In Transit,Cash on Delivery
4458,47,Delivered,UPI
4459,4332,Delivered,UPI
4460,1698,Delivered,Net Banking
4461,2793,Canceled,Net Banking
4462,4554,Delivered,Loyalty Points
4463,4896,Canceled,Loyalty Points
4464,1490,In Transit,Net Banking
4465,740,In Transit,Net Banking
4466,54,Delivered,Net Banking
4467,115,Delivered,UPI
4468,972,Delivered,Net Banking
4469,3820,Delivered,Loyalty Points
4470,3018,Delivered,Loyalty Points
4471,4647,Canceled,Loyalty Points
4472,3345,In Transit,Net Banking
4473,1606,Delivered,Net Banking
4474,4434,Delivered,Cash on Delivery
4475,250,Delivered,Loyalty Points
4476,2465,Canceled,Loyalty Points
4477,3229,Canceled,Net Banking
4478,3988,In Transit,Net Banking
4479,2445,Delivered,Loyalty Points
4480,3792,In Transit,UPI
4481,2202,In Transit,UPI
4482,3884,Canceled,Net Banking
4483,3780,Delivered,Cash on Delivery
4484,2456,In Transit,Cash on Delivery
4485,2368,Delivered,UPI
4486,65,In Transit,Net Banking
4487,797,Delivered,Net Banking
4488,3201,Canceled,Loyalty Points
4489,4313,In Transit,Net Banking
4490,442,Delivered,UPI
4491,4433,In Transit,Net Banking
4492,3137,In Transit,Net Banking
4493,3999,Delivered,Loyalty Points
4494,1506,Canceled,Net Banking
4495,2732,Canceled,Loyalty Points
4496,2762,Canceled,Net Banking
4497,3219,Delivered,UPI
4498,2396,Delivered,Net Banking
4499,2064,Delivered,Cash on Delivery
4500,2935,In Transit,Loyalty Points
4501,4044,Delivered,Net Banking
4502,2882,Canceled,Net Banking
4503,1679,Canceled,Loyalty Points
4504,723,In Transit,Loyalty Points
4505,1817,Canceled,UPI
4506,4470,In Transit,Net Banking
4507,1244,In Transit,Net Banking
4508,3744,In Transit,Loyalty Points
4509,719,Delivered,Loyalty Points
4510,349,Canceled,UPI
4511,4777,In Transit,Cash on Delivery
4512,3267,Canceled,UPI
4513,4909,In Transit,Loyalty Points
4514,1251,Delivered,Loyalty Points
4515,1067,In Transit,Loyalty Points
4516,4784,Canceled,Cash on Delivery
4517,2361,Delivered,Net Banking
4518,4680,Delivered,UPI
4519,3458,Canceled,Cash on Delivery
4520,661,Canceled,Cash on Delivery
4521,707,In Transit,UPI
4522,1760,Delivered,Net Banking
4523,4485,In Transit,UPI
4524,1464,In Transit,Net Banking
4525,2757,In Transit,Loyalty Points
4526,603,Delivered,Net Banking
4527,3957,Canceled,Net Banking
4528,101,Delivered,Net Banking
4529,2108,In Transit,Net Banking
4530,4741,In Transit,Cash on Delivery
4531,2662,Canceled,UPI
4532,4683,Delivered,Net Banking
4533,379,Canceled,UPI
4534,2585,In Transit,UPI
4535,4156,Canceled,UPI
4536,3684,Delivered,UPI
4537,3422,Delivered,Net Banking
4538,2749,Delivered,Net Banking
4539,954,In Transit,UPI
4540,3202,Delivered,Net Banking
4541,3978,Canceled,UPI
4542,102,In Transit,Cash on Delivery
4543,1938,Delivered,Loyalty Points
4544,4359,Canceled,Net Banking
4545,2174,Delivered,Net Banking
4546,3884,Canceled,UPI
4547,4413,Delivered,Net Banking
4548,3867,Canceled,UPI
4549,2072,Delivered,UPI
4550,4955,Canceled,Cash on Delivery
4551,2380,In Transit,Cash on Delivery
4552,4090,In Transit,UPI
4553,3991,Canceled,Net Banking
4554,1105,In Transit,Cash on Delivery
4555,516,Canceled,Loyalty Points
4556,4543,Delivered,Loyalty Points
4557,1405,In Transit,Loyalty Points
4558,4528,Canceled,Net Banking
4559,3392,Delivered,Loyalty Points
4560,4510,Canceled,Net Banking
4561,3874,Delivered,UPI
4562,2287,Canceled,UPI
4563,2381,In Transit,Loyalty Points
4564,79,Canceled,UPI
4565,3159,Canceled,Loyalty Points
4566,2441,Delivered,UPI
4567,2449,Canceled,Net Banking
4568,2260,Canceled,Cash on Delivery
4569,790,Delivered,Loyalty Points
4570,305,In Transit,UPI
4571,2040,In Transit,Loyalty Points
4572,3183,Delivered,UPI
4573,56,In Transit,Loyalty Points
4574,1416,Delivered,Net Banking
4575,3366,Canceled,UPI
4576,2365,In Transit,Net Banking
4577,3356,Canceled,Loyalty Points
4578,3831,Delivered,Net Banking
4579,2840,Delivered,Net Banking
4580,4170,Canceled,UPI
4581,2616,In Transit,Loyalty Points
4582,1720,Canceled,Net Banking
4583,4404,Canceled,Loyalty Points
4584,4075,Delivered,UPI
4585,2727,Canceled,Net Banking
4586,4143,Delivered,Net Banking
4587,566,Canceled,Cash on Delivery
4588,3377,Canceled,Cash on Delivery
4589,4987,Canceled,UPI
4590,2365,Delivered,Net Banking
4591,157,Canceled,UPI
4592,1777,Canceled,Cash on Delivery
4593,1559,Canceled,Net Banking
4594,3554,In Transit,Net Banking
4595,4634,Canceled,Loyalty Points
4596,885,Delivered,Cash on Delivery
4597,61,Canceled,Net Banking
4598,2169,Delivered,Cash on Delivery
4599,1323,In Transit,Net Banking
4600,3621,Canceled,Cash on Delivery
4601,134,Delivered,UPI
4602,3907,Delivered,Cash on Delivery
4603,2321,Canceled,UPI
4604,3375,In Transit,Loyalty Points
4605,4934,Delivered,Net Banking
4606,3837,Delivered,Net Banking
4607,2436,Delivered,Net Banking
4608,2838,Delivered,UPI
4609,3044,Delivered,UPI
4610,1284,In Transit,UPI
4611,4308,Delivered,Cash on Delivery
4612,2238,Canceled,Loyalty Points
4613,2626,Delivered,Cash on Delivery
4614,1320,Delivered,Net Banking
4615,3839,Canceled,Net Banking
4616,3725,In Transit,Cash on Delivery
4617,2930,Canceled,UPI
4618,2007,Canceled,Net Banking
4619,1876,Delivered,Loyalty Points
4620,2321,Canceled,Net Banking
4621,1403,In Transit,Cash on Delivery
4622,4045,In Transit,Loyalty Points
4623,4295,Delivered,UPI
4624,2267,Delivered,Cash on Delivery
4625,3765,Delivered,Loyalty Points
4626,1150,Canceled,Loyalty Points
4627,4566,Delivered,Net Banking
4628,1600,Canceled,Loyalty Points
4629,2299,In Transit,Loyalty Points
4630,3522,In Transit,Net Banking
4631,4726,Delivered,Net Banking
4632,1353,In Transit,Loyalty Points
4633,2167,In Transit,Cash on Delivery
4634,3484,Canceled,Cash on Delivery
4635,4121,Canceled,Loyalty Points
4636,2272,Canceled,UPI
4637,3156,Canceled,UPI
4638,3139,Delivered,UPI
4639,2539,Canceled,Loyalty Points
4640,4265,Canceled,UPI
4641,487,Delivered,Cash on Delivery
4642,1939,Canceled,UPI
4643,2029,Canceled,Cash on Delivery
4644,1531,In Transit,Cash on Delivery
4645,211,Canceled,Net Banking
4646,3433,Delivered,Loyalty Points
4647,216,Canceled,UPI
4648,4463,In Transit,Cash on Delivery
4649,556,Delivered,Loyalty Points
4650,1445,Delivered,Net Banking
4651,275,Delivered,Cash on Delivery
4652,4609,In Transit,Loyalty Points
4653,920,In Transit,Net Banking
4654,4589,Delivered,Net Banking
4655,2456,In Transit,Net Banking
4656,3489,Canceled,Loyalty Points
4657,1597,In Transit,UPI
4658,3801,In Transit,Cash on Delivery
4659,165,In Transit,Cash on Delivery
4660,2473,Delivered,Cash on Delivery
4661,2881,Canceled,UPI
4662,4578,Delivered,Cash on Delivery
4663,2356,In Transit,UPI
4664,946,Canceled,Cash on Delivery
4665,4916,Canceled,UPI
4666,2666,In Transit,Loyalty Points
4667,428,Delivered,Loyalty Points
4668,290,Delivered,Net Banking
4669,2671,Canceled,Net Banking
4670,1917,In Transit,Cash on Delivery
4671,4974,Canceled,Loyalty Points
4672,1847,Delivered,UPI
4673,1292,Delivered,UPI
4674,4377,In Transit,UPI
4675,2984,In Transit,Cash on Delivery
4676,4998,Delivered,Cash on Delivery
4677,662,Delivered,UPI
4678,3974,Delivered,Cash on Delivery
4679,712,Canceled,Net Banking
4680,2830,Canceled,UPI
4681,24,Canceled,Net Banking
4682,3689,Delivered,UPI
4683,2649,Canceled,Net Banking
4684,2988,In Transit,Loyalty Points
4685,168,Canceled,UPI
4686,898,Delivered,Cash on Delivery
4687,2457,Delivered,UPI
4688,2592,Delivered,UPI
4689,4388,In Transit,UPI
4690,2699,In Transit,Net Banking
4691,4156,In Transit,UPI
4692,1173,Delivered,Cash on Delivery
4693,2964,Canceled,Loyalty Points
4694,3266,Delivered,Net Banking
4695,4824,In Transit,Cash on Delivery
4696,1832,Canceled,Cash on Delivery
4697,475,Canceled,Cash on Delivery
4698,2193,Canceled,UPI
4699,3628,In Transit,Cash on Delivery
4700,4619,Delivered,Cash on Delivery
4701,2457,Delivered,UPI
4702,3848,Delivered,UPI
4703,259,Delivered,Cash on Delivery
4704,989,Canceled,Loyalty Points
4705,1548,In Transit,Cash on Delivery
4706,39,Delivered,UPI
4707,3001,Canceled,Loyalty Points
4708,1409,Delivered,UPI
4709,1072,Canceled,Loyalty Points
4710,4720,Delivered,Loyalty Points
4711,261,In Transit,Loyalty Points
4712,4925,Delivered,Net Banking
4713,2206,Delivered,Cash on Delivery
4714,1258,Delivered,Loyalty Points
4715,2705,In Transit,UPI
4716,1557,Delivered,Cash on Delivery
4717,2565,In Transit,Loyalty Points
4718,4354,Delivered,UPI
4719,3293,Delivered,UPI
4720,4560,Canceled,Net Banking
4721,3922,Canceled,Loyalty Points
4722,34,In Transit,Cash on Delivery
4723,1207,Delivered,Net Banking
4724,2024,In Transit,Net Banking
4725,352,Delivered,Net Banking
4726,1960,Canceled,UPI
4727,1978,Delivered,Loyalty Points
4728,4012,Canceled,Cash on Delivery
4729,2659,Canceled,Cash on Delivery
4730,6,In Transit,UPI
4731,712,In Transit,UPI
4732,4023,Canceled,Cash on Delivery
4733,1093,In Transit,Loyalty Points
4734,573,Canceled,Net Banking
4735,153,In Transit,Cash on Delivery
4736,1034,In Transit,Cash on Delivery
4737,4187,In Transit,Cash on Delivery
4738,2665,Delivered,UPI
4739,749,Delivered,Cash on Delivery
4740,1292,Delivered,Cash on Delivery
4741,3539,In Transit,Net Banking
4742,3696,Canceled,Cash on Delivery
4743,4396,Delivered,Loyalty Points
4744,4901,In Transit,Cash on Delivery
4745,4639,In Transit,Loyalty Points
4746,1943,Canceled,Net Banking
4747,1768,In Transit,UPI
4748,34,Delivered,Net Banking
4749,2562,Canceled,UPI
4750,2670,Canceled,Net Banking
4751,4636,Canceled,UPI
4752,5,In Transit,Cash on Delivery
4753,2495,Canceled,Net Banking
4754,3967,Canceled,Loyalty Points
4755,2301,Delivered,UPI
4756,4654,In Transit,Net Banking
4757,4909,Canceled,Net Banking
4758,3795,Canceled,Net Banking
4759,3750,Delivered,UPI
4760,3463,Canceled,Cash on Delivery
4761,3775,Delivered,Cash on Delivery
4762,4505,Canceled,Cash on Delivery
4763,2235,Delivered,Loyalty Points
4764,241,In Transit,Cash on Delivery
4765,2118,In Transit,Loyalty Points
4766,1664,In Transit,UPI
4767,1627,In Transit,UPI
4768,4581,In Transit,Net Banking
4769,1664,Canceled,Net Banking
4770,967,Delivered,Cash on Delivery
4771,3083,Delivered,Cash on Delivery
4772,3938,Delivered,Cash on Delivery
4773,3920,Delivered,Loyalty Points
4774,1485,Delivered,UPI
4775,3860,Canceled,UPI
4776,4405,Delivered,Cash on Delivery
4777,1546,Canceled,Loyalty Points
4778,1548,Delivered,Cash on Delivery
4779,2731,Delivered,UPI
4780,2562,Canceled,Loyalty Points
4781,2038,Delivered,Cash on Delivery
4782,533,Delivered,UPI
4783,994,In Transit,UPI
4784,175,Delivered,Loyalty Points
4785,3220,In Transit,UPI
4786,4715,Canceled,Loyalty Points
4787,4641,In Transit,Cash on Delivery
4788,2923,Canceled,Cash on Delivery
4789,2206,Canceled,Net Banking
4790,4453,Delivered,Loyalty Points
4791,4767,Delivered,UPI
4792,4162,Canceled,Cash on Delivery
4793,3662,Delivered,Net Banking
4794,516,Delivered,Loyalty Points
4795,875,In Transit,Cash on Delivery
4796,2922,Canceled,Cash on Delivery
4797,2334,Delivered,UPI
4798,3436,Canceled,Net Banking
4799,2078,Delivered,Cash on Delivery
4800,2016,Canceled,UPI
4801,4184,Delivered,Loyalty Points
4802,3641,In Transit,Loyalty Points
4803,3899,Canceled,Loyalty Points
4804,1679,In Transit,UPI
4805,2399,In Transit,Loyalty Points
4806,187,In Transit,Cash on Delivery
4807,3175,Delivered,Cash on Delivery
4808,1698,Delivered,Cash on Delivery
4809,3319,Canceled,UPI
4810,873,In Transit,Net Banking
4811,2324,Canceled,Loyalty Points
4812,3962,Canceled,UPI
4813,3247,Canceled,Net Banking
4814,3210,Canceled,Cash on Delivery
4815,4123,Delivered,UPI
4816,4854,Canceled,Net Banking
4817,221,Canceled,UPI
4818,886,Delivered,Cash on Delivery
4819,558,Delivered,Loyalty Points
4820,3234,Delivered,Net Banking
4821,2516,In Transit,UPI
4822,2159,In Transit,Cash on Delivery
4823,560,Canceled,Net Banking
4824,4413,Canceled,Loyalty Points
4825,1533,Delivered,UPI
4826,2081,In Transit,Loyalty Points
4827,815,Delivered,Loyalty Points
4828,554,Canceled,Net Banking
4829,3574,In Transit,Loyalty Points
4830,2510,Canceled,Net Banking
4831,2720,Delivered,UPI
4832,1106,Delivered,Cash on Delivery
4833,4466,Canceled,UPI
4834,1710,In Transit,Net Banking
4835,84,Canceled,Net Banking
4836,830,Delivered,Cash on Delivery
4837,4034,Canceled,UPI
4838,1376,Delivered,Net Banking
4839,1148,In Transit,Cash on Delivery
4840,251,Delivered,Net Banking
4841,1552,Canceled,UPI
4842,4109,In Transit,Cash on Delivery
4843,3605,Delivered,Loyalty Points
4844,550,Canceled,UPI
4845,3818,Delivered,Net Banking
4846,2493,In Transit,Cash on Delivery
4847,4083,In Transit,Cash on Delivery
4848,1173,In Transit,Loyalty Points
4849,1782,In Transit,Cash on Delivery
4850,3429,In Transit,Loyalty Points
4851,2936,In Transit,Net Banking
4852,1229,Canceled,UPI
4853,1373,Delivered,Cash on Delivery
4854,2065,Delivered,UPI
4855,990,In Transit,Net Banking
4856,438,Delivered,Cash on Delivery
4857,324,Delivered,Cash on Delivery
4858,1683,In Transit,Cash on Delivery
4859,3085,Delivered,Loyalty Points
4860,4791,Canceled,Net Banking
4861,4815,Canceled,Loyalty Points
4862,4010,Canceled,UPI
4863,2515,Delivered,Loyalty Points
4864,3978,Canceled,Loyalty Points
4865,3082,Delivered,UPI
4866,2858,Delivered,UPI
4867,304,In Transit,Cash on Delivery
4868,2707,Canceled,Net Banking
4869,3703,Delivered,UPI
4870,145,In Transit,Loyalty Points
4871,1879,In Transit,Loyalty Points
4872,3161,Delivered,Net Banking
4873,2690,In Transit,Cash on Delivery
4874,2869,In Transit,UPI
4875,4781,In Transit,Loyalty Points
4876,4044,Delivered,Cash on Delivery
4877,342,Canceled,Loyalty Points
4878,417,In Transit,Loyalty Points
4879,3885,Canceled,Cash on Delivery
4880,4484,In Transit,Cash on Delivery
4881,2987,In Transit,Loyalty Points
4882,3709,Canceled,UPI
4883,3438,In Transit,Loyalty Points
4884,2229,Delivered,Net Banking
4885,3010,Canceled,UPI
4886,4075,In Transit,Net Banking
4887,3423,Canceled,Loyalty Points
4888,4401,Canceled,Net Banking
4889,4213,Canceled,UPI
4890,4407,Delivered,Cash on Delivery
4891,3957,Delivered,UPI
4892,1208,Canceled,Loyalty Points
4893,1197,Delivered,UPI
4894,4329,Delivered,Net Banking
4895,1521,Delivered,Net Banking
4896,2232,Delivered,Net Banking
4897,4923,In Transit,Cash on Delivery
4898,169,In Transit,Loyalty Points
4899,4326,Delivered,UPI
4900,4640,Canceled,Loyalty Points
4901,4133,Canceled,Net Banking
4902,4307,In Transit,UPI
4903,2354,Delivered,Net Banking
4904,1919,In Transit,Loyalty Points
4905,2076,Canceled,Cash on Delivery
4906,1076,Delivered,Loyalty Points
4907,4139,Canceled,Net Banking
4908,2053,Delivered,UPI
4909,3203,Canceled,UPI
4910,4574,Delivered,UPI
4911,3994,Delivered,UPI
4912,2960,Delivered,Loyalty Points
4913,800,In Transit,Cash on Delivery
4914,1233,Delivered,Net Banking
4915,3848,In Transit,Cash on Delivery
4916,3123,Delivered,Cash on Delivery
4917,3217,In Transit,UPI
4918,2868,Canceled,UPI
4919,3127,Delivered,Net Banking
4920,2400,Delivered,Loyalty Points
4921,3677,Canceled,Cash on Delivery
4922,3266,Delivered,Loyalty Points
4923,3728,Delivered,Net Banking
4924,2385,Canceled,Cash on Delivery
4925,2956,Delivered,Cash on Delivery
4926,3660,Delivered,Cash on Delivery
4927,2710,Delivered,UPI
4928,1698,In Transit,Loyalty Points
4929,3595,In Transit,Loyalty Points
4930,4331,In Transit,Loyalty Points
4931,1547,Delivered,Loyalty Points
4932,758,Canceled,Cash on Delivery
4933,4759,Canceled,Net Banking
4934,2131,Canceled,Loyalty Points
4935,2611,Delivered,UPI
4936,1288,In Transit,UPI
4937,2905,Delivered,Net Banking
4938,2567,In Transit,Loyalty Points
4939,3659,In Transit,Net Banking
4940,4307,Delivered,Net Banking
4941,4918,Delivered,UPI
4942,3696,Delivered,UPI
4943,4850,Canceled,UPI
4944,1647,Delivered,Cash on Delivery
4945,3582,Delivered,UPI
4946,377,Delivered,UPI
4947,1508,In Transit,UPI
4948,322,Delivered,UPI
4949,2471,Delivered,Net Banking
4950,4903,Delivered,Net Banking
4951,1703,Canceled,Cash on Delivery
4952,35,Canceled,Loyalty Points
4953,2662,In Transit,Loyalty Points
4954,2135,In Transit,UPI
4955,2414,Canceled,UPI
4956,1515,In Transit,Cash on Delivery
4957,261,Canceled,UPI
4958,1740,Delivered,Net Banking
4959,3556,Delivered,Net Banking
4960,1427,Delivered,Cash on Delivery
4961,2823,Delivered,Loyalty Points
4962,2048,In Transit,Net Banking
4963,3174,In Transit,UPI
4964,1077,In Transit,Cash on Delivery
4965,37,In Transit,Loyalty Points
4966,4369,Delivered,Net Banking
4967,3117,Delivered,UPI
4968,1382,Canceled,Cash on Delivery
4969,3555,In Transit,Net Banking
4970,4567,Delivered,Loyalty Points
4971,2147,In Transit,Net Banking
4972,3116,Canceled,Loyalty Points
4973,3665,In Transit,UPI
4974,30,Delivered,Net Banking
4975,4834,In Transit,Loyalty Points
4976,2910,Delivered,Loyalty Points
4977,2760,In Transit,Net Banking
4978,3298,Canceled,UPI
4979,3839,Delivered,UPI
4980,4169,In Transit,Loyalty Points
4981,1519,Canceled,Cash on Delivery
4982,264,In Transit,Net Banking
4983,2830,Canceled,Net Banking
4984,252,In Transit,Loyalty Points
4985,4821,Delivered,UPI
4986,36,Delivered,Net Banking
4987,1036,Canceled,Loyalty Points
4988,3843,In Transit,Loyalty Points
4989,4740,In Transit,Net Banking
4990,2780,Delivered,Loyalty Points
4991,1710,Canceled,UPI
4992,3928,Canceled,Net Banking
4993,2356,Canceled,Net Banking
4994,2832,Delivered,Loyalty Points
4995,3367,Delivered,UPI
4996,2540,Canceled,Cash on Delivery
4997,194,In Transit,UPI
4998,2785,Canceled,Loyalty Points
4999,4240,Canceled,Cash on Delivery
5000,2308,Canceled,Net Banking
5001,676,Canceled,Net Banking
5002,483,Delivered,Net Banking
5003,1847,Delivered,Cash on Delivery
5004,513,Canceled,Loyalty Points
5005,2556,In Transit,Net Banking
5006,2867,Delivered,Net Banking
5007,1365,In Transit,Net Banking
5008,3087,Canceled,Cash on Delivery
5009,1501,Canceled,UPI
5010,1615,Delivered,Net Banking
5011,2280,In Transit,Cash on Delivery
5012,1528,In Transit,UPI
5013,4345,In Transit,Net Banking
5014,1532,Delivered,Loyalty Points
5015,4352,Canceled,Cash on Delivery
5016,44,Canceled,Loyalty Points
5017,1640,Canceled,UPI
5018,4755,Canceled,Loyalty Points
5019,4125,In Transit,Cash on Delivery
5020,3772,In Transit,UPI
5021,2107,In Transit,UPI
5022,1559,Canceled,Net Banking
5023,2357,Delivered,Loyalty Points
5024,309,Canceled,Cash on Delivery
5025,3701,Canceled,UPI
5026,3324,Canceled,UPI
5027,3099,Canceled,Net Banking
5028,2394,In Transit,Cash on Delivery
5029,3824,In Transit,Cash on Delivery
5030,1748,In Transit,Cash on Delivery
5031,4778,Canceled,Net Banking
5032,1038,Delivered,Loyalty Points
5033,3570,Canceled,Net Banking
5034,4178,Delivered,Loyalty Points
5035,107,In Transit,Net Banking
5036,2906,Canceled,Cash on Delivery
5037,91,Delivered,Cash on Delivery
5038,455,In Transit,UPI
5039,1332,In Transit,UPI
5040,969,Delivered,Loyalty Points
5041,1876,In Transit,Cash on Delivery
5042,3429,Canceled,UPI
5043,2952,Canceled,Loyalty Points
5044,3514,In Transit,UPI
5045,1284,Delivered,Net Banking
5046,1065,Delivered,Net Banking
5047,1758,Delivered,UPI
5048,3578,Canceled,Net Banking
5049,3586,Canceled,Loyalty Points
5050,2812,In Transit,UPI
5051,2907,Canceled,Loyalty Points
5052,1167,In Transit,Loyalty Points
5053,3260,Canceled,UPI
5054,337,In Transit,Cash on Delivery
5055,1829,Delivered,UPI
5056,2564,Delivered,UPI
5057,3666,Delivered,Net Banking
5058,2802,In Transit,UPI
5059,2842,Canceled,UPI
5060,544,Canceled,UPI
5061,1797,Canceled,Net Banking
5062,2602,In Transit,Loyalty Points
5063,4213,In Transit,Cash on Delivery
5064,1192,Canceled,Cash on Delivery
5065,2804,Delivered,Cash on Delivery
5066,2043,Canceled,UPI
5067,4307,Canceled,UPI
5068,2953,In Transit,Loyalty Points
5069,141,In Transit,Cash on Delivery
5070,593,In Transit,Cash on Delivery
5071,3229,In Transit,Net Banking
5072,1067,In Transit,Cash on Delivery
5073,1184,Delivered,UPI
5074,2301,Canceled,Loyalty Points
5075,4850,Canceled,Loyalty Points
5076,3367,In Transit,Net Banking
5077,2953,Canceled,Net Banking
5078,4158,Delivered,Net Banking
5079,2614,Delivered,UPI
5080,3124,In Transit,Cash on Delivery
5081,1010,Canceled,Loyalty Points
5082,4129,Canceled,Net Banking
5083,1366,Delivered,Loyalty Points
5084,501,Delivered,Loyalty Points
5085,4628,Delivered,Loyalty Points
5086,4095,In Transit,Loyalty Points
5087,2467,Canceled,Net Banking
5088,222,Delivered,Loyalty Points
5089,3773,Canceled,Cash on Delivery
5090,1850,In Transit,UPI
5091,4500,Canceled,Cash on Delivery
5092,1465,In Transit,Net Banking
5093,4688,Delivered,Net Banking
5094,2596,In Transit,UPI
5095,3192,Canceled,Cash on Delivery
5096,946,In Transit,UPI
5097,3589,Canceled,Net Banking
5098,3257,In Transit,Cash on Delivery
5099,226,Delivered,Loyalty Points
5100,3866,Canceled,Net Banking
5101,413,Canceled,UPI
5102,283,Delivered,UPI
5103,3721,Canceled,Net Banking
5104,4025,In Transit,Net Banking
5105,2715,In Transit,Loyalty Points
5106,2230,Delivered,UPI
5107,1934,Delivered,Net Banking
5108,675,Canceled,UPI
5109,2234,In Transit,Net Banking
5110,3629,Canceled,Net Banking
5111,533,Canceled,Net Banking
5112,2929,Canceled,Cash on Delivery
5113,561,In Transit,Net Banking
5114,2722,In Transit,UPI
5115,4083,In Transit,Loyalty Points
5116,4584,Canceled,Net Banking
5117,69,Delivered,Net Banking
5118,3042,Canceled,UPI
5119,1861,Delivered,Cash on Delivery
5120,2763,Delivered,Net Banking
5121,1773,Delivered,Loyalty Points
5122,2551,Delivered,Loyalty Points
5123,1179,Canceled,Loyalty Points
5124,4076,In Transit,UPI
5125,3648,Delivered,UPI
5126,911,Canceled,UPI
5127,2208,Canceled,Cash on Delivery
5128,4553,Delivered,Net Banking
5129,1222,In Transit,Loyalty Points
5130,4121,Canceled,Net Banking
5131,377,Canceled,Net Banking
5132,939,Delivered,UPI
5133,2973,Canceled,Net Banking
5134,1204,In Transit,Cash on Delivery
5135,3883,Delivered,UPI
5136,1169,Canceled,UPI
5137,3211,In Transit,Cash on Delivery
5138,4687,Canceled,UPI
5139,3384,Delivered,UPI
5140,960,In Transit,Cash on Delivery
5141,21,Canceled,Loyalty Points
5142,4549,Canceled,Cash on Delivery
5143,4855,In Transit,Net Banking
5144,1550,Canceled,Net Banking
5145,2774,Canceled,UPI
5146,3011,Delivered,Cash on Delivery
5147,2362,In Transit,Net Banking
5148,3906,In Transit,Net Banking
5149,1245,Delivered,Cash on Delivery
5150,2082,Canceled,Loyalty Points
5151,2522,Canceled,Net Banking
5152,2987,Delivered,Net Banking
5153,3840,Delivered,Cash on Delivery
5154,1554,Canceled,Loyalty Points
5155,3194,Canceled,Cash on Delivery
5156,3687,Canceled,Net Banking
5157,3743,Delivered,Cash on Delivery
5158,1835,Delivered,UPI
5159,3841,Delivered,Cash on Delivery
5160,4412,Canceled,Net Banking
5161,3293,In Transit,Cash on Delivery
5162,340,Canceled,Loyalty Points
5163,3678,In Transit,Loyalty Points
5164,4728,Delivered,UPI
5165,1770,Canceled,Net Banking
5166,3679,Canceled,Net Banking
5167,1656,In Transit,UPI
5168,322,In Transit,Loyalty Points
5169,2136,Delivered,Net Banking
5170,1382,Delivered,UPI
5171,3418,Delivered,Net Banking
5172,3233,Canceled,UPI
5173,3743,Delivered,UPI
5174,2916,Delivered,Loyalty Points
5175,3179,In Transit,Net Banking
5176,1551,In Transit,Cash on Delivery
5177,778,Canceled,Cash on Delivery
5178,1714,Delivered,Net Banking
5179,4064,Delivered,Loyalty Points
5180,1727,In Transit,Net Banking
5181,195,Canceled,UPI
5182,3961,Canceled,Cash on Delivery
5183,205,Delivered,UPI
5184,1233,Canceled,UPI
5185,1230,Delivered,UPI
5186,3712,Delivered,UPI
5187,4436,In Transit,Cash on Delivery
5188,3197,Canceled,Loyalty Points
5189,430,In Transit,UPI
5190,4689,In Transit,Loyalty Points
5191,882,Delivered,UPI
5192,1725,In Transit,Cash on Delivery
5193,3426,In Transit,Net Banking
5194,1138,In Transit,UPI
5195,2831,In Transit,Cash on Delivery
5196,2759,Canceled,Net Banking
5197,3680,Canceled,Net Banking
5198,3767,Delivered,Cash on Delivery
5199,2271,In Transit,Net Banking
5200,4661,Delivered,UPI
5201,2597,Delivered,Net Banking
5202,1832,Delivered,Net Banking
5203,2322,Canceled,UPI
5204,1624,In Transit,Net Banking
5205,90,Delivered,Cash on Delivery
5206,4637,In Transit,Loyalty Points
5207,636,Delivered,Net Banking
5208,3491,Canceled,Cash on Delivery
5209,1865,Delivered,Loyalty Points
5210,3635,Delivered,UPI
5211,3088,Canceled,Cash on Delivery
5212,4210,Delivered,Cash on Delivery
5213,3359,In Transit,Net Banking
5214,2673,In Transit,Loyalty Points
5215,1561,Canceled,Net Banking
5216,67,Canceled,Cash on Delivery
5217,1665,Delivered,Loyalty Points
5218,3567,Canceled,Loyalty Points
5219,2523,In Transit,Net Banking
5220,3948,In Transit,UPI
5221,2584,In Transit,Cash on Delivery
5222,3885,In Transit,Loyalty Points
5223,3209,Delivered,Loyalty Points
5224,2617,Canceled,Net Banking
5225,1705,In Transit,Loyalty Points
5226,1018,Canceled,Loyalty Points
5227,2167,In Transit,Cash on Delivery
5228,337,Canceled,Loyalty Points
5229,1379,Delivered,Net Banking
5230,159,In Transit,Loyalty Points
5231,694,Delivered,Loyalty Points
5232,2695,In Transit,Net Banking
5233,4637,Delivered,Net Banking
5234,2787,Canceled,Loyalty Points
5235,297,Canceled,Cash on Delivery
5236,2514,Delivered,Cash on Delivery
5237,4171,In Transit,Net Banking
5238,4725,Canceled,Net Banking
5239,421,In Transit,Cash on Delivery
5240,3097,Delivered,Cash on Delivery
5241,2464,In Transit,Loyalty Points
5242,125,Delivered,Net Banking
5243,3654,In Transit,Net Banking
5244,4309,Delivered,Cash on Delivery
5245,2223,Canceled,Loyalty Points
5246,2223,Delivered,UPI
5247,4633,In Transit,UPI
5248,2765,In Transit,Loyalty Points
5249,413,Canceled,Loyalty Points
5250,30,Delivered,Loyalty Points
5251,734,Delivered,UPI
5252,1005,Delivered,Loyalty Points
5253,3897,Canceled,Cash on Delivery
